event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 06:10:40+00:00,view,21401199,2053013561579406073,electronics.clocks,casio,135.14,516221948.0,2ac521b2-7bc5-4341-a0b7-98c5f3f36485
2019-10-01 13:56:48+00:00,view,2702467,2053013563911439225,appliances.kitchen.refrigerators,samsung,1441.45,555653248.0,75db146a-8f6e-46aa-bf56-c8852f29d8d0
2019-10-03 17:53:12+00:00,view,1005094,2053013555631882655,electronics.smartphone,tecno,118.15,540641720.0,bdf2c03a-81cc-437f-a598-d6eda27b88eb
2019-10-02 03:31:51+00:00,view,1004159,2053013555631882655,electronics.smartphone,samsung,1032.11,519065264.0,0114b639-e0a0-4e07-ac41-048225daf586
2019-10-03 06:57:59+00:00,view,3100917,2053013555262783879,appliances.kitchen.blender,redmond,59.18,514759572.0,b9995d41-7427-4fab-9b9b-601e0982628a
2019-10-03 18:49:14+00:00,view,1005117,2053013555631882655,electronics.smartphone,apple,1181.37,512469753.0,29bbd6c2-b02f-4a2b-8b0a-5f0bdf7a3132
2019-10-02 15:56:04+00:00,view,34800086,2062461754293617058,,carfashion,60.23,516803026.0,bdd7f1d6-7fc7-41d6-b084-2eb78bb67d53
2019-10-03 10:36:00+00:00,cart,1002524,2053013555631882655,electronics.smartphone,apple,513.4,512382443.0,30704eb3-efe9-4725-9df6-357d83f969f6
2019-10-03 15:54:41+00:00,view,26203498,2053013563693335403,,sokolov,128.56,556436692.0,6a65d3fd-421e-45e3-8f39-ee83d6212451
2019-10-03 02:42:12+00:00,view,12701231,2053013553559896355,,sava,41.96,512370279.0,8879d686-caef-43c6-b3bd-9f7ab1f6d06a
2019-10-01 04:08:44+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,527190960.0,805becc0-503a-4ee0-8d39-f5af172dd606
2019-10-01 13:07:07+00:00,view,12718018,2053013553559896355,,mirage,222.4,517744843.0,1f111ee0-950b-4a3a-b94d-bed81fc0be37
2019-10-01 16:16:10+00:00,view,22700128,2053013556168753601,,stels,69.24,518407261.0,bed530f4-90d9-4f77-b3c3-5dabe0346a2b
2019-10-02 04:47:18+00:00,view,34800254,2062461754293617058,,cantra,96.52,513976509.0,68bfe19b-4660-47de-a2de-fd3193bb78de
2019-10-02 17:27:40+00:00,view,1003800,2053013555631882655,electronics.smartphone,apple,823.32,514581954.0,820be6a8-7c90-457b-9012-9a443588e15a
2019-10-01 13:27:12+00:00,view,16300120,2053013558131687989,,grillver,117.22,544838850.0,cd33bf85-3a32-4ed9-9ed5-4a0add2c2ba4
2019-10-01 07:37:50+00:00,view,11500500,2053013554625249641,,ritmix,40.13,514781353.0,a28bc5ee-7419-4fe1-8e8d-2187df797551
2019-10-01 11:11:08+00:00,view,22700084,2053013556168753601,,force,241.94,555599652.0,dd27b21a-77da-4b2b-b431-1081689f506b
2019-10-03 13:26:04+00:00,view,2401968,2053013563743667055,appliances.kitchen.hood,maunfeld,174.24,555305538.0,0b2b4689-59a8-40c1-8f92-22b09fb006bd
2019-10-01 19:57:41+00:00,view,4802322,2053013554658804075,electronics.audio.headphone,asus,128.66,537464284.0,f5edea1f-509b-42be-a05d-81811ff05d33
2019-10-02 11:40:51+00:00,view,1801139,2053013554415534427,electronics.video.tv,yasin,192.8,513096919.0,badcff66-256e-484e-9329-036314ac104c
2019-10-02 06:03:21+00:00,view,22700740,2053013556168753601,,wera,82.55,514276413.0,dd3b9f76-2f75-4fb8-8dd7-68e01ca4d2aa
2019-10-03 20:05:39+00:00,view,30000144,2127425436764865054,construction.tools.welding,magnetta,96.82,529328955.0,049553cb-78cd-41b7-b5ce-c21bb98ae7cd
2019-10-02 11:46:53+00:00,view,21409600,2053013561579406073,electronics.clocks,oris,2090.14,516365893.0,6f823384-c524-4e2f-9e2f-e543f2638e00
2019-10-02 10:00:51+00:00,view,28719076,2053013565639492569,apparel.shoes,baden,118.15,518978631.0,57ba549f-c424-4d30-8ffe-4c284a89d08c
2019-10-02 14:45:11+00:00,view,3700338,2053013565983425517,appliances.environment.vacuum,samsung,66.9,512787716.0,e7d71df9-7590-40fc-aa5e-50c7ef052f40
2019-10-01 08:05:39+00:00,view,3600934,2053013563810775923,appliances.kitchen.washer,indesit,245.39,462258134.0,905e0092-eb22-48fa-b22c-92a965688795
2019-10-01 06:09:53+00:00,cart,1004767,2053013555631882655,electronics.smartphone,samsung,254.76,514454224.0,9f028214-dbdc-4674-9b8e-51edd5f0c0f5
2019-10-01 08:18:50+00:00,view,1002633,2053013555631882655,electronics.smartphone,apple,360.08,525082715.0,4f20aa0f-fe33-4d7a-992e-5ffe0b960f87
2019-10-01 10:51:05+00:00,view,1003709,2053013555631882655,electronics.smartphone,samsung,715.02,538012749.0,fd78a02d-56a9-4e31-8807-981ab3aa5c1d
2019-10-01 04:31:10+00:00,view,5700788,2053013553970938175,auto.accessories.player,kenwood,86.23,555483420.0,c4a1d181-feaa-4398-a4b6-e04a016fe627
2019-10-02 16:43:26+00:00,view,5301094,2053013563173241677,,redmond,28.06,512744860.0,531a2c02-6e7b-4b1a-9a0d-857807b204d0
2019-10-01 08:27:16+00:00,view,31501044,2053013558031024687,,luminarc,102.71,554339208.0,2cf8d6f9-b060-4d7d-a697-09b2a35e3d22
2019-10-01 15:41:23+00:00,view,1004835,2053013555631882655,electronics.smartphone,samsung,230.89,555691628.0,ee8007c8-fde4-46e2-9dbd-6773031baf6a
2019-10-01 04:06:00+00:00,view,8800093,2053013555573162395,electronics.telephone,nokia,53.72,519315654.0,23dc697d-0db7-4461-9c86-c408ddcce0ab
2019-10-02 18:57:43+00:00,view,1005104,2053013555631882655,electronics.smartphone,apple,975.57,517424154.0,4413b424-88f5-4ec4-998b-02e19236838f
2019-10-01 04:30:29+00:00,view,1004648,2053013555631882655,electronics.smartphone,samsung,621.44,524674282.0,5e0a4c34-4ab4-4ba9-aa15-3c8c980277e0
2019-10-02 03:41:17+00:00,view,1005100,2053013555631882655,electronics.smartphone,samsung,154.19,551639487.0,a728b82a-0e8b-4388-81a2-77eddcf89be8
2019-10-01 16:21:18+00:00,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.15,515817946.0,6b872d3f-0589-4831-b4e1-062eafb08316
2019-10-03 14:01:35+00:00,view,26400193,2053013563651392361,,,253.55,518334223.0,652f837d-279b-4bf4-9752-533cf22e990d
2019-10-01 12:55:16+00:00,view,3200378,2053013555321504139,appliances.kitchen.meat_grinder,elenberg,38.59,513457349.0,897b7db8-f66e-4d12-9910-945b4a89f1cf
2019-10-03 18:05:34+00:00,view,4802036,2053013554658804075,electronics.audio.headphone,apple,171.56,556484282.0,f81905b2-bfd8-493e-aa03-07c586ff5af2
2019-10-01 07:52:53+00:00,view,1500447,2053013552955916539,computers.peripherals.printer,hp,131.83,512610193.0,3f985bff-a780-4f5e-aae0-d318b3399462
2019-10-02 16:42:14+00:00,view,1004257,2053013555631882655,electronics.smartphone,apple,1116.22,533562803.0,1eb0ba2a-1e3d-4f9b-a468-a968f563f2d9
2019-10-03 13:00:15+00:00,view,12706255,2053013553559896355,,toyo,43.76,512562628.0,b01f104b-a3e5-408a-9faa-38bcfd0a9cc3
2019-10-01 05:04:18+00:00,view,1005102,2053013555631882655,electronics.smartphone,xiaomi,460.5,547190038.0,dc53f4eb-c09c-465e-9fdb-8ea6f2c9ed3f
2019-10-01 19:46:59+00:00,view,12716255,2053013553559896355,,nitto,246.34,513133050.0,aa8df3fd-4d40-4d4e-902f-39f76ced3dec
2019-10-02 15:37:05+00:00,view,28000097,2053013563483620193,,,84.94,515409749.0,4dbee3aa-a4d4-41a8-8854-c822a64252ab
2019-10-02 20:59:43+00:00,cart,1005126,2053013555631882655,electronics.smartphone,apple,1413.16,542925710.0,cb2986fa-5a0b-4ef0-8bf0-3ceea21e7102
2019-10-02 09:37:49+00:00,view,35101042,2070005009382114061,apparel.underwear,milavitsa,28.31,515153745.0,ff70e00e-d5eb-470a-8656-9759e8a83352
2019-10-02 10:30:44+00:00,view,1004834,2053013555631882655,electronics.smartphone,samsung,174.75,543418476.0,275a9c4c-c0c5-4914-99d6-7c67c86da1dc
2019-10-02 06:41:39+00:00,view,1801806,2053013554415534427,electronics.video.tv,artel,124.37,512666910.0,dd1867f5-7ae0-4346-869e-32bc6504415c
2019-10-03 04:16:57+00:00,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.67,551072600.0,6f6e687c-eef9-49e7-9cc5-c2364ed0b0fb
2019-10-03 02:36:01+00:00,view,1306534,2053013558920217191,computers.notebook,xiaomi,720.48,514694182.0,f8b6680e-f8b7-4207-adea-fe612178a392
2019-10-02 05:34:53+00:00,view,1004565,2053013555631882655,electronics.smartphone,huawei,172.21,514463870.0,5640195a-3fc9-46ff-9483-161ad0766fff
2019-10-01 15:40:09+00:00,view,3200201,2053013555321504139,appliances.kitchen.meat_grinder,elenberg,46.31,512806760.0,dffbf2b7-27e0-43e4-859f-bb3943a449ee
2019-10-02 08:01:18+00:00,view,28300105,2053013566243472379,accessories.wallet,carpisa,30.86,536185123.0,22892977-87e2-4302-8cf9-d9f45d1d634d
2019-10-01 08:37:15+00:00,view,1004446,2053013555631882655,electronics.smartphone,samsung,89.32,555550275.0,7a950753-aded-4d71-a8fc-9aef52815452
2019-10-01 12:39:56+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.7,547122676.0,f89a10f6-4b7b-443a-a730-71a0ffd96d2b
2019-10-01 09:54:58+00:00,view,1801699,2053013554415534427,electronics.video.tv,haier,193.03,515002294.0,b504e65b-d644-47b3-9092-75ad90c9176d
2019-10-01 11:38:52+00:00,view,21404513,2053013561579406073,electronics.clocks,casio,16.73,514907252.0,26dba780-6bbc-4015-ab2b-c85956d9db18
2019-10-02 14:23:49+00:00,view,4900330,2053013555220840837,appliances.kitchen.juicer,vitek,61.7,513683115.0,85ea0cec-2ab5-4c56-8e6d-cca89cf3f4b9
2019-10-01 15:49:06+00:00,view,8500088,2053013552259662037,,hubert,540.08,555694591.0,b4e07858-a0fc-48bf-8bfe-d1b2082fcd4f
2019-10-03 07:36:07+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,252.95,519308429.0,1cf8b671-b89a-4aa3-abc1-bae02fc8f348
2019-10-01 18:22:32+00:00,view,3701101,2053013565983425517,appliances.environment.vacuum,,69.14,555746746.0,5391151e-c2cd-4e5e-9448-ea2911bcf7db
2019-10-01 06:10:30+00:00,view,1003862,2053013555631882655,electronics.smartphone,xiaomi,254.05,532915600.0,5c5e1b4c-5709-4a1e-bdb8-9d99c62598e8
2019-10-01 11:29:47+00:00,view,45100031,2106075725441269865,,deerma,22.11,521010270.0,65b80e52-5a1b-49e9-90b7-18ceede79dde
2019-10-02 13:02:22+00:00,view,1004892,2053013555631882655,electronics.smartphone,zte,77.2,514522909.0,e481c078-ae65-45dd-92e9-58c43f7044b6
2019-10-02 11:07:11+00:00,view,1480524,2053013561092866779,computers.desktop,pulser,437.57,444341136.0,27e26ee7-83d8-4388-8f80-a81e3fb2ce2f
2019-10-02 16:02:00+00:00,view,3600287,2053013563810775923,appliances.kitchen.washer,indesit,200.11,534334502.0,2d933971-87bd-4bbd-93ec-48f3d0bb8479
2019-10-01 08:21:05+00:00,view,1003141,2053013555631882655,electronics.smartphone,apple,382.97,535711737.0,3512fa0f-0fe1-49b5-9e0a-20108fdd22c9
2019-10-02 08:16:36+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,132.87,553011304.0,0f00d150-6413-41d3-aff9-efd3a78e0fa2
2019-10-03 14:44:21+00:00,view,12703493,2053013553559896355,,cordiant,40.41,553872933.0,7606de9f-4527-4d0a-9fb7-dbe3d7f93659
2019-10-01 06:56:11+00:00,view,1005104,2053013555631882655,electronics.smartphone,apple,975.57,524729586.0,ba7338ca-bcdf-4610-a3d4-3f26fc8f0259
2019-10-02 15:31:53+00:00,view,26402947,2053013563651392361,,,702.43,512826242.0,e3434bee-06cc-41a2-b9ac-dcfc8f759a47
2019-10-01 08:15:33+00:00,view,1003768,2053013555631882655,electronics.smartphone,huawei,485.54,515391811.0,fda3d0e9-a5c1-415b-9367-ce7e6f540f83
2019-10-03 16:16:24+00:00,view,1600002,2053013553056579841,computers.peripherals.printer,canon,275.17,512515102.0,e61da1c0-31ca-48f6-8aa4-3ddb311a9730
2019-10-01 23:56:53+00:00,view,2702476,2053013563911439225,appliances.kitchen.refrigerators,midea,218.77,518667001.0,72b122ef-5987-4410-a3a7-fb36e678422a
2019-10-02 15:58:51+00:00,purchase,1004750,2053013555631882655,electronics.smartphone,samsung,198.2,513260626.0,813e69bd-e9a3-407e-9a87-f80b1cbf2cd4
2019-10-01 15:06:58+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,132.87,546835895.0,d541d220-3fbb-48c8-a51c-4279252dfaab
2019-10-02 06:04:00+00:00,view,28714424,2053013565069067197,apparel.shoes.keds,asics,72.05,522560372.0,91d9129a-0040-4fad-bb74-a73958c15faf
2019-10-01 08:11:41+00:00,view,28706797,2053013565228450757,apparel.shoes,respect,47.36,514142217.0,6a15954b-d81c-4e7a-94ba-08d758a9aa7e
2019-10-01 12:11:50+00:00,view,1003535,2053013555631882655,electronics.smartphone,samsung,460.5,555620291.0,051f78cd-fc5d-4840-9b09-c114cb5b3374
2019-10-01 20:09:54+00:00,view,39800147,2086471240842740173,apparel.shirt,dion,28.31,531097696.0,92fdd7c0-12f4-4961-8838-32fa6d5afb9c
2019-10-01 11:12:31+00:00,view,1500458,2053013552955916539,computers.peripherals.printer,epson,164.16,555598874.0,7d266ddc-13f4-4dfe-9ba3-3ad0b5f9560c
2019-10-03 10:10:06+00:00,view,2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,257.04,513752049.0,c577cf7a-3c5b-4afe-88d5-4403cd4d4c23
2019-10-03 05:18:24+00:00,view,1004139,2053013555631882655,electronics.smartphone,xiaomi,102.16,517691391.0,32902665-b670-4066-a992-825705dee93b
2019-10-01 13:12:30+00:00,view,1004871,2053013555631882655,electronics.smartphone,samsung,286.67,519058783.0,2d3f98f4-7957-4026-ad6c-28a97f3896ca
2019-10-03 05:13:23+00:00,view,12400000,2053013556252639687,construction.tools.drill,dwt,64.86,513754328.0,f165129f-2bbc-4a66-8679-95a4956dd461
2019-10-01 15:01:02+00:00,view,4801673,2053013554658804075,electronics.audio.headphone,,77.2,551408808.0,67587348-a47c-473e-acc9-305fb8036514
2019-10-02 16:13:28+00:00,view,41900001,2090971686529663114,appliances.environment.vacuum,,59.2,512566881.0,c1d86f8d-a312-44ae-8c50-b7b86444c5d4
2019-10-03 15:08:57+00:00,view,5700518,2053013553970938175,auto.accessories.player,,123.53,512712974.0,79d7ee2c-3de1-47ca-bfec-c194d3a0870c
2019-10-01 13:45:30+00:00,view,5700924,2053013553970938175,auto.accessories.player,,303.71,521347656.0,2bd8e60d-fbfa-45e8-aa36-c5d7f9558758
2019-10-02 16:39:01+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,130.25,515464310.0,213c8997-33cb-4bb9-b033-6ee76a491926
2019-10-02 07:33:37+00:00,view,12709254,2053013553559896355,,toyo,252.62,523971682.0,d30e5659-01d2-4e2b-aa56-958ef0ac610f
2019-10-02 19:04:25+00:00,view,1004955,2053013555631882655,electronics.smartphone,nokia,154.0,556124931.0,bc4af206-1b80-48cc-b1f8-ad4c78e999e6
2019-10-03 06:52:46+00:00,view,1802024,2053013554415534427,electronics.video.tv,samsung,2573.79,517117305.0,b32a3250-8bde-4bbb-a109-6a24322f0ef3
2019-10-01 15:30:24+00:00,view,1005100,2053013555631882655,electronics.smartphone,samsung,154.27,554307902.0,5177e923-f799-44be-b135-045a5bbaf305
2019-10-01 02:46:36+00:00,view,5701117,2053013553970938175,auto.accessories.player,jvc,56.37,519261492.0,964d2227-6106-4b23-b232-a677e0a245e5
2019-10-03 05:27:41+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,252.95,517251874.0,ca33ecd9-dca4-4afe-a9c3-0b5ac4c2e218
2019-10-03 08:14:32+00:00,view,16600172,2053013560287560373,,,236.81,544373371.0,5c826903-54fd-4057-a595-5342fbedb7e9
2019-10-02 15:21:38+00:00,view,5701000,2053013553970938175,auto.accessories.player,pioneer,56.63,555394945.0,346143c9-cc84-452f-aad3-14e26eb5f1e8
2019-10-01 11:57:30+00:00,view,2701977,2053013563911439225,appliances.kitchen.refrigerators,samsung,771.96,535175339.0,823b5d26-a02c-4c55-9fa8-7c264cdef8a0
2019-10-03 21:32:11+00:00,view,6200483,2053013552293216471,appliances.environment.air_heater,ballu,56.63,556528327.0,bcdb9354-336e-440d-bd9d-8cf2f61141aa
2019-10-02 04:35:05+00:00,view,21406579,2053013561579406073,electronics.clocks,tissot,377.87,555860076.0,33984aeb-14b3-47a3-9194-a7d3480b6034
2019-10-03 10:54:48+00:00,cart,10700812,2053013561277416167,,,35.52,514097767.0,93f55f9f-8978-4919-8401-6251f409b5cc
2019-10-01 08:50:14+00:00,view,22700129,2053013556168753601,,stels,72.05,517387395.0,2681283a-67d6-4274-baed-5d8938b637b3
2019-10-01 06:47:00+00:00,view,10800068,2053013554994348409,,redmond,61.24,538254047.0,f8f18481-440c-4a0b-807a-03c264fa2894
2019-10-01 16:06:06+00:00,view,1500439,2053013552955916539,computers.peripherals.printer,hp,105.24,555188977.0,8e0a93e1-57a0-4ede-a3df-ce637328e78f
2019-10-01 12:22:21+00:00,cart,1004249,2053013555631882655,electronics.smartphone,apple,737.67,555620662.0,4a316b79-24de-4402-910f-f869b2c9d98d
2019-10-02 18:20:42+00:00,view,4804128,2053013554658804075,electronics.audio.headphone,huawei,10.17,550760663.0,9130203a-ed36-4fd4-9a86-e6f4c95a85d8
2019-10-02 11:02:35+00:00,view,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,555853981.0,ce193316-fdcc-4b9f-b965-74c3b867e678
2019-10-01 06:59:12+00:00,view,26400171,2053013563651392361,,,143.63,520481739.0,2fed16e5-5baf-4858-afca-ebbaeee6d990
2019-10-02 10:09:29+00:00,view,1801805,2053013554415534427,electronics.video.tv,artel,256.76,553267760.0,8e7c0c2e-eefa-4dc7-9f1f-049a31933e1b
2019-10-02 04:03:35+00:00,view,7700099,2053013556437189073,,,52.77,512502856.0,f05d67af-00b3-438e-a2b9-db6adda19bf6
2019-10-03 16:29:02+00:00,view,15600022,2053013559767466645,,,424.7,556454799.0,8f74ac27-fefe-45b0-8e1f-31dad5261b39
2019-10-03 05:58:32+00:00,view,12300470,2053013556311359947,construction.tools.drill,,77.2,538444597.0,39bc0a2d-b3a0-4cbe-b558-7a417762ab57
2019-10-02 06:08:39+00:00,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.7,514089161.0,e1a60918-5162-403e-b1ca-469f9b0217e7
2019-10-01 04:21:11+00:00,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,554270360.0,a629a2e5-979d-41f6-9bd6-c5fcda84fe0e
2019-10-01 10:26:57+00:00,view,6800526,2053013554222596431,computers.components.hdd,seagate,45.04,526980355.0,7ce97eb3-36db-4c35-8794-5da467badd30
2019-10-01 05:33:06+00:00,cart,1004836,2053013555631882655,electronics.smartphone,samsung,241.18,547160209.0,11de43f1-aa73-41ca-a676-32170b38f5cf
2019-10-03 10:25:34+00:00,view,1004836,2053013555631882655,electronics.smartphone,samsung,230.61,524111381.0,59299338-0b41-4a80-8084-b1991a3a0fe4
2019-10-01 15:57:31+00:00,view,4803878,2053013554658804075,electronics.audio.headphone,xiaomi,43.24,538810714.0,ca2ff32f-06d3-4c7d-bee5-15b0424068bd
2019-10-02 16:45:28+00:00,view,16500007,2053013556462354899,,omron,62.52,515443087.0,814b4024-5c94-4ce9-b06c-66fb66c76ce9
2019-10-02 14:11:22+00:00,view,1307214,2053013558920217191,computers.notebook,dell,931.3,515032838.0,96ed1311-2a0b-4742-a017-17732d0be8ff
2019-10-01 08:26:33+00:00,view,1480715,2053013561092866779,computers.desktop,pulser,818.53,543651486.0,c2b78207-2258-4d07-8b3d-8e3f63b31f96
2019-10-01 14:35:56+00:00,view,1004708,2053013555631882655,electronics.smartphone,huawei,154.1,516310055.0,37370eab-eaf2-4963-8cde-8fded7ecc6d6
2019-10-02 20:33:13+00:00,view,18000177,2053013558525952589,,lg,7.7,549189195.0,31c8a88d-5780-47d8-ace4-71ddd32caf5d
2019-10-01 03:50:16+00:00,view,1480690,2053013561092866779,computers.desktop,acer,243.76,555474845.0,f75fb0d7-4c79-4ad8-ba7d-2aaa1f90971d
2019-10-02 14:54:14+00:00,view,3600990,2053013563810775923,appliances.kitchen.washer,indesit,208.3,532695859.0,224744c6-7e81-494c-8bbd-b425ff24fe43
2019-10-03 09:09:04+00:00,view,1004258,2053013555631882655,electronics.smartphone,apple,730.37,518576788.0,796699c9-507e-41d8-8b58-7a6d3ebd9dab
2019-10-02 16:55:56+00:00,view,27700445,2053013560086233771,construction.tools.pump,,163.43,512918244.0,5fd08915-48ef-417f-9145-adfd63571305
2019-10-02 09:50:04+00:00,view,4802036,2053013554658804075,electronics.audio.headphone,apple,171.56,543391217.0,0f932726-c0d4-405b-83a6-d95d1a9c7142
2019-10-02 16:01:36+00:00,view,1003363,2053013555631882655,electronics.smartphone,apple,586.86,519018681.0,22a24baf-6e02-48eb-b7b0-06188f72ca03
2019-10-03 06:21:24+00:00,view,2701888,2053013563911439225,appliances.kitchen.refrigerators,beko,416.48,524478491.0,783a0284-6780-4d11-9fbb-af52c8ccd558
2019-10-01 11:10:11+00:00,view,1005132,2053013555631882655,electronics.smartphone,apple,1413.16,553417528.0,928d62c7-e150-47d5-a104-e067f355664c
2019-10-03 09:48:58+00:00,view,1005018,2053013555631882655,electronics.smartphone,huawei,95.81,546662898.0,3d2453f4-5596-40f9-9e9f-0ed4fdc13179
2019-10-03 16:57:11+00:00,view,32400488,2053013566562238479,,,5.53,540226019.0,fab515ad-7e55-4918-978e-886abb2bec0b
2019-10-03 12:16:49+00:00,view,28715306,2053013565748544479,apparel.shoes,fassen,33.98,524625664.0,c06fa6ac-382e-48bc-a634-465b8510f0d2
2019-10-01 04:53:15+00:00,view,5701093,2053013553970938175,auto.accessories.player,jvc,93.95,514988357.0,8d495704-2baa-43dc-a087-5284a45b0fba
2019-10-02 17:41:06+00:00,view,2300208,2053013560530830019,electronics.camera.video,sony,308.63,555952167.0,7832c30e-1169-4fba-9d27-5b1ed1440e81
2019-10-03 06:21:30+00:00,view,22700247,2053013556168753601,,total,7.7,531727165.0,c6e45866-29f3-420e-8747-3b880d92b0c9
2019-10-01 11:58:25+00:00,view,42500009,2095518921355428757,,,142.09,555615433.0,54597327-179a-448d-b825-24bb67101b56
2019-10-01 11:46:09+00:00,view,1004805,2053013555631882655,electronics.smartphone,xiaomi,138.46,514586821.0,60a5798b-773f-4344-98e2-3d7967d017cb
2019-10-01 15:32:03+00:00,view,26203104,2053013563693335403,,,277.21,546992045.0,e2d2ebf9-141b-4586-b455-5d390586e25c
2019-10-03 00:52:49+00:00,view,1003316,2053013555631882655,electronics.smartphone,apple,931.79,552981338.0,2778c086-8bbd-43a9-9a1d-eaad7916afc9
2019-10-03 15:47:35+00:00,view,1004793,2053013555631882655,electronics.smartphone,xiaomi,423.13,510780207.0,42f6aec6-bbc4-4483-9997-a402acb7a1bb
2019-10-01 05:28:54+00:00,view,26500132,2053013563550729061,,lucente,103.48,536407635.0,6cc2dcdb-3455-4fa4-b5b2-ede0fa5a6622
2019-10-03 02:10:58+00:00,view,2702263,2053013563911439225,appliances.kitchen.refrigerators,bosch,533.04,528380328.0,32f525d6-abb7-4bae-ba9e-d03447c68437
2019-10-02 07:20:34+00:00,view,3800422,2053013566176363511,appliances.iron,polaris,23.14,551993577.0,427b4f08-9c55-45bd-b25d-8e3fdd9b80e3
2019-10-03 08:37:18+00:00,view,1004229,2053013555631882655,electronics.smartphone,apple,1141.43,518733072.0,8299fa47-4066-4c2e-b6fb-e3564cfcd4b5
2019-10-03 08:56:25+00:00,view,28717664,2053013565782098913,apparel.shoes,greyder,115.83,556105224.0,e253cfc0-e70d-439b-9384-ecd5beac9e91
2019-10-01 06:07:19+00:00,view,32400637,2053013566562238479,,,6.95,554608253.0,a7a51c27-c2ef-43b6-b594-a3876b516a57
2019-10-01 16:39:35+00:00,view,12703498,2053013553559896355,,cordiant,38.35,514018055.0,b604c1c6-6515-44c1-8f26-f5d62c4fec01
2019-10-02 15:23:30+00:00,view,21100122,2053013561352913645,,ferrino,173.49,513639608.0,a7c65f53-398d-482b-ae31-c7b4e67708e3
2019-10-01 09:25:38+00:00,view,28719158,2116907519078040377,apparel.shoes,salamander,127.42,545223467.0,88950638-6fd1-4566-b0e8-170dee29c24e
2019-10-02 10:11:47+00:00,view,1004433,2053013555631882655,electronics.smartphone,samsung,257.15,529504968.0,4edba106-11a7-4b1e-acca-cb0f83a8b0aa
2019-10-01 09:04:48+00:00,view,1005073,2053013555631882655,electronics.smartphone,samsung,1206.78,549779600.0,fb48f3e8-b202-41f6-a8e6-fd1c52427ae0
2019-10-03 15:23:30+00:00,view,28600026,2053013558282682943,,,399.73,519823259.0,8d4f3f28-be6a-4319-8553-dbf35c828fcc
2019-10-03 12:41:12+00:00,view,1004655,2053013555631882655,electronics.smartphone,samsung,794.58,514664756.0,78769744-223d-4c0a-8fc9-a1d36b0df23f
2019-10-02 18:36:33+00:00,view,1004502,2053013555631882655,electronics.smartphone,oppo,463.31,544293830.0,97074f6e-c8c6-46c7-8706-9684f4da3b35
2019-10-03 02:28:14+00:00,view,8500461,2053013552259662037,,,244.54,538345130.0,773f1334-bc45-426a-8b31-406d5e20f98e
2019-10-02 16:12:35+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,253.02,516107819.0,7fb886bf-48e8-4869-be31-89aa7308b11d
2019-10-03 05:40:39+00:00,view,41900000,2090971686529663114,appliances.environment.vacuum,,23.17,516629681.0,2029dea7-05e7-4a9f-b9b3-4edaf5985f43
2019-10-03 08:09:03+00:00,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,71.3,536831118.0,ac1c8835-5ab3-4f5c-8980-6149896b06ec
2019-10-01 14:37:39+00:00,view,1005151,2053013555631882655,electronics.smartphone,xiaomi,429.56,512557393.0,7e0e1c8f-c875-46ac-8e2c-6a33d0117fdc
2019-10-01 08:35:46+00:00,view,1004858,2053013555631882655,electronics.smartphone,samsung,133.81,518503940.0,f2719261-dc37-4be7-92c5-1f8a2c6c2a1d
2019-10-01 15:36:20+00:00,view,16300055,2053013558131687989,,,13.13,512523639.0,0cbe0491-b951-4098-a49f-8c856ef4345b
2019-10-03 13:22:44+00:00,view,1004750,2053013555631882655,electronics.smartphone,samsung,198.2,546372514.0,0d2e1c0c-77c7-47b1-80dd-245e38b26cba
2019-10-02 20:06:49+00:00,view,44700008,2104564977229628393,,lux,59.2,518355933.0,ab419971-7a9d-4ecd-8e70-10a1492fe4d0
2019-10-03 16:35:22+00:00,view,4300260,2053013552385491165,,xiaomi,238.1,536596551.0,efb9e87e-9c31-4ec6-98f1-6d4a28801446
2019-10-01 04:55:13+00:00,view,1002524,2053013555631882655,electronics.smartphone,apple,514.76,512976799.0,e79449a3-4705-4ff3-8ad0-5384b2aef506
2019-10-03 01:18:16+00:00,view,1002629,2053013555631882655,electronics.smartphone,apple,359.06,519280978.0,3a575216-f883-4a49-b8a4-80d23a824ee3
2019-10-02 10:36:55+00:00,view,34700024,2061717937420501730,,,141.29,513054072.0,b3d53f9d-8e5a-49ea-ac9a-1f048251ff2e
2019-10-02 06:03:32+00:00,view,26006725,2053013562778977083,,,11.24,524836717.0,667ddd8c-e4ec-4761-8b62-c9c126d645b2
